,Suite,Tempo do Imóvel,academia,area_total,area_util,bairro,banheiros,churrasqueira,condominio,elevador,iptu,piscina,preco,quartos,salao_festa,tipo,vagas,Bairro
5507,,,0,113,,Santo Antônio,1,1,550.0,1,,1,1130000,2,1,2,1,
5508,,,1,61,,Fundação,2,0,1.0,1,,0,331000,2,1,2,2,
5509,,,0,90,,Cerâmica,1,1,450.0,1,,1,990000,2,1,2,1,
5510,,,1,106,,Santa Paula,2,0,600.0,0,,1,550000,3,1,2,2,
5511,,,0,68,,Cerâmica,1,1,385.0,1,,1,6498000,2,1,2,1,
5512,,,1,68,,Barcelona,2,1,561.0,1,,0,450000,2,1,2,2,
5513,,,0,67,,Barcelona,1,1,14.0,1,,1,455000,2,1,2,1,
5514,,,0,88,,Barcelona,3,0,775.0,0,,0,450000,3,0,2,3,
5515,,,1,62,,Santo Antônio,2,0,450.0,0,,1,475000,2,1,2,2,
5516,,,1,79,,Mauá,1,1,878.0,0,,1,495000,3,1,2,1,
5517,,,0,150,,Centro,2,1,738.0,1,,1,630000,4,1,2,2,
5518,,,0,76,,Santa Maria, -- ,1,410.0,1,,1,4199000,2,1,2, -- ,
5519,,,1,79,,Boa Vista,1,1,447.0,1,,0,700000,3,1,2,1,
5520,,,1,174,,Santa Paula,1,1,482.0,1,,0,990000,3,1,2,1,
5521,,,0,65,,Boa Vista,3,1,478.0,1,,1,365000,2,0,2,3,
5522,,,0,90,,Olímpico,1,1,105.0,1,,1,850000,2,1,2,1,
5523,,,0,90,,Santa Paula,3,1,568.0,1,,0,650000,3,1,2,3,
5524,,,0,180,,Santa Paula,2,0,105.0,1,,0,1200000,3,0,2,2,
5525,,,0,67,,Santa Maria,1,1,500.0,1,,1,240000,3,1,2,1,
5526,,,0,70,,Olímpico,2,1,520.0,1,,1,395000,2,1,2,2,
5527,,,1,75,,Santa Maria,1,0,19.0,1,,0,460000,2,1,2,1,
5528,,,0,160,,Santa Maria,1,1,150.0,1,,1,7499000,3,1,2,1,
5529,,,0,84,,Santa Paula,1,1,515.0,1,,1,750000,3,1,2,1,
5530,,,0,140,,Nova Gerty,2,1,550.0,1,,1,500000,2,1,2,2,
5531,,,1,56,,Cerâmica,2,1,1.0,1,,0,459000,2,1,2,2,
5532,,,0,68,,Cerâmica,3,0,450.0,1,,1,720000,2,1,2,3,
5533,,,0,64,,Santa Maria,2,1,600.0,1,,1,390000,2,1,2,2,
5534,,,1,65,,Cerâmica,3,1,385.0,0,,0,430000,2,0,2,3,
5535,,,0,264,,Olímpico,1,1,561.0,1,,1,1980000,3,1,2,1,
5536,,,1,113,,Santo Antônio,3,0,14.0,1,,0,1130000,2,1,2,3,
5537,,,0,61,,Fundação,2,1,775.0,1,,1,331000,2,1,2,2,
5538,,,1,90,,Cerâmica,3,0,450.0,0,,1,990000,2,1,2,3,
5539,,,0,106,,Santa Paula,3,1,878.0,1,,1,550000,3,1,2,3,
5540,,,1,68,,Cerâmica,5,1,738.0,1,,0,6498000,2,1,2,5,
5541,,,0,68,,Barcelona,3,1,395.0,1,,1,450000,2,1,2,3,
5542,,,0,67,,Barcelona,3,0,410.0,0,,0,455000,2,0,2,3,
5543,,,1,88,,Barcelona,1,0,447.0,0,,1,450000,3,1,2,1,
5544,,,1,62,,Santo Antônio,2,1,482.0,0,,1,475000,2,1,2,2,
5545,,,0,79,,Mauá,2,0,478.0,1,,0,495000,3,0,2,2,
5546,,,0,40,,Nova Gerty,2,0,300.0,0,,0,319000,1,0,2,2,
5547,,,0,127,,Boa Vista,1,0,500.0,1,,0,530000,3,1,1,1,
5548,,,0,68,,Fundação,2,1,12.0,1,,1,420000,2,1,2,2,
5549,,,0,160,,Santo Antônio,1,0,0.0,1,,0,1050000,4,1,2,1,
5550,,,0,150,,Centro,2,1,0.0,1,,1,630000,4,1,2,2,
5551,,,1,61,,Osvaldo Cruz,2,1,0.0,1,,0,510000,2,1,2,2,
5552,,,0,76,,Santa Maria,2,1,0.0,1,,1,4199000,2,0,2,2,
5553,,,0,79,,Boa Vista,2,1,0.0,1,,1,700000,3,1,2,2,
5554,,,0,55,,Olímpico,2,1,0.0,1,,0,2969000,2,1,2,2,
5555,,,0,174,,Santa Paula,2,1,0.0,1,,1,990000,3,0,2,2,
5556,,,0,65,,Boa Vista,2,0,0.0,1,,0,365000,2,0,2,2,
5557,,,0,90,,Olímpico,2,1,0.0,1,,1,850000,2,1,2,2,
5558,,,1,90,,Santa Paula,1,0,0.0,1,,0,650000,3,1,2,1,
5559,,,0,180,,Santa Paula,3,1,0.0,1,,1,1200000,3,1,2,3,
5560,,,0,67,,Santa Maria,2,1,0.0,1,,1,240000,3,1,2,2,
5561,,,0,65,,Barcelona,3,0,0.0,1,,0,435000,2,0,2,3,
5562,,,0,70,,Olímpico,3,1,0.0,1,,1,395000,2,1,2,3,
5563,,,1,75,,Santa Maria,1,1,0.0,1,,0,460000,2,1,2,1,
5564,,,0,160,,Santa Maria,2,0,0.0,1,,1,7499000,3,1,2,2,
5565,,,0,84,,Santa Paula,2,1,0.0,1,,1,750000,3,1,2,2,
5566,,,1,140,,Nova Gerty,2,1,0.0,0,,0,500000,2,0,2,2,
5567,,,0,56,,Cerâmica,1,1,0.0,1,,1,459000,2,1,2,1,
5568,,,1,68,,Cerâmica,3,0,0.0,1,,0,720000,2,1,2,3,
5569,,,0,64,,Santa Maria,1,1,0.0,1,,1,390000,2,1,2,1,
5570,,,1,65,,Cerâmica,2,0,0.0,0,,1,430000,2,1,2,2,
5571,,,0,80,,Jardim Sao Caetano,1,1,0.0,1,,1,495000,3,1,2,1,
5572,,,1,264,,Olímpico,2,1,0.0,1,,0,1980000,3,1,2,2,
5573,,,0,113,,Santo Antônio,1,1,0.0,1,,1,1130000,2,1,2,1,
5574,,,0,61,,Fundação,2,0,0.0,0,,0,331000,2,0,2,2,
5575,,,1,90,,Cerâmica,1,0,0.0,0,,1,990000,2,1,2,1,
5576,,,1,106,,Santa Paula,2,1,0.0,0,,1,550000,3,1,2,2,
5577,,,0,68,,Cerâmica,1,0,0.0,1,,0,6498000,2,1,2,1,
5578,,,0,68,,Barcelona,2,0,0.0,1,,0,450000,2,1,2,2,
5579,,,0,67,,Barcelona,1,1,0.0,1,,1,455000,2,1,2,1,
5580,,,1,88,,Barcelona,1,1,0.0,1,,0,450000,3,1,2,1,
5581,,,0,62,,Santo Antônio,2,1,0.0,1,,1,475000,2,0,2,2,
5582,,,0,79,,Mauá,2,1,0.0,1,,1,495000,3,1,2,2,
5583,,,0,76,,Santa Maria, -- ,1,0.0,1,,0,4199000,2,1,2, -- ,
5584,,,0,79,,Boa Vista,1,0,0.0,1,,0,700000,3,0,2,1,
5585,,,0,174,,Santa Paula,3,1,0.0,1,,1,990000,3,1,2,3,
5586,,,1,65,,Boa Vista,1,0,0.0,1,,0,365000,2,1,2,1,
5587,,,0,90,,Olímpico,2,1,0.0,1,,1,850000,2,1,2,2,
5588,,,0,90,,Santa Paula,2,1,0.0,1,,1,650000,3,1,2,2,
5589,,,0,180,,Santa Paula,3,0,0.0,1,,0,1200000,3,0,2,3,
5590,,,0,67,,Santa Maria,6,1,0.0,1,,1,240000,3,1,2,6,
5591,,,1,70,,Olímpico,4,1,0.0,1,,0,395000,2,1,2,4,
5592,,,0,75,,Santa Maria,2,0,0.0,1,,1,460000,2,1,2,2,
5593,,,1,160,,Santa Maria,2,1,0.0,0,,0,7499000,3,0,2,2,
5594,,,0,84,,Santa Paula,4,1,0.0,1,,1,750000,3,1,2,4,
5595,,,1,140,,Nova Gerty,2,0,0.0,1,,0,500000,2,1,2,2,
5596,,,1,56,,Cerâmica, -- ,0,0.0,0,,1,459000,2,1,2, -- ,
5597,,,0,64,,Santa Maria,1,1,0.0,1,,1,390000,2,1,2,1,
5598,,,1,65,,Cerâmica,1,1,0.0,1,,0,430000,2,1,2,1,
5599,,,0,264,,Olímpico,2,1,0.0,1,,1,1980000,3,1,2,2,
5600,,,0,113,,Santo Antônio,2,0,0.0,0,,0,1130000,2,0,2,2,
5601,,,1,61,,Fundação,3,0,0.0,0,,1,331000,2,1,2,3,
5602,,,1,90,,Cerâmica,2,1,0.0,0,,1,990000,2,1,2,2,
5603,,,0,106,,Santa Paula,3,0,0.0,1,,0,550000,3,0,2,3,
5604,,,0,68,,Cerâmica,1,0,0.0,0,,0,6498000,2,0,2,1,
5605,,,0,68,,Barcelona,4,1,0.0,1,,1,450000,2,1,2,4,
5606,,,0,67,,Barcelona,2,1,0.0,1,,1,455000,2,1,2,2,
5607,,,0,88,,Barcelona,2,0,0.0,1,,0,450000,3,1,2,2,
5608,,,0,62,,Santo Antônio,1,1,0.0,1,,1,475000,2,1,2,1,
5609,,,0,79,,Mauá,2,0,0.0,1,,0,495000,3,1,2,2,
5610,,,0,40,,Nova Gerty,2,1,0.0,1,,1,319000,1,1,2,2,
5611,,,1,127,,Boa Vista,2,1,0.0,1,,0,530000,3,1,1,2,
5612,,,1,68,,Fundação,1,1,0.0,1,,0,420000,2,1,2,1,
5613,,,0,160,,Santo Antônio,2,1,0.0,1,,1,1050000,4,0,2,2,
5614,,,0,70,,Centro,1,1,0.0,1,,1,500000,2,1,2,1,
5615,,,0,150,,Santa Maria,2,1,0.0,1,,0,750000,2,1,2,2,
5616,,,0,150,,Centro,1,1,0.0,1,,1,630000,4,0,2,1,
5617,,,0,61,,Osvaldo Cruz,2,1,0.0,1,,1,510000,2,1,2,2,
5618,,,0,76,,Santa Maria,3,1,0.0,1,,1,4199000,2,1,2,3,
5619,,,1,79,,Boa Vista,1,0,0.0,1,,0,700000,3,1,2,1,
5620,,,0,55,,Olímpico,1,1,0.0,1,,1,2969000,2,1,2,1,
5621,,,0,174,,Santa Paula,1,1,0.0,1,,1,990000,3,1,2,1,
5622,,,0,65,,Boa Vista,2,0,0.0,1,,0,365000,2,0,2,2,
5623,,,0,90,,Olímpico,2,1,0.0,1,,1,850000,2,1,2,2,
5624,,,1,90,,Santa Paula,2,1,0.0,1,,0,650000,3,1,2,2,
5625,,,0,180,,Santa Paula,3,0,0.0,1,,1,1200000,3,1,2,3,
5626,,,0,67,,Santa Maria, -- ,1,0.0,1,,1,240000,3,1,2, -- ,
5627,,,1,65,,Barcelona,2,1,0.0,0,,0,435000,2,0,2,2,
5628,,,0,70,,Olímpico,2,1,0.0,1,,1,395000,2,1,2,2,
5629,,,0,75,,Santa Maria,1,1,0.0,1,,1,460000,2,1,2,1,
5630,,,1,160,,Santa Maria,4,0,0.0,0,,1,7499000,3,1,2,4,
5631,,,0,84,,Santa Paula,3,1,0.0,1,,1,750000,3,1,2,3,
5632,,,1,140,,Nova Gerty,3,1,0.0,1,,0,500000,2,1,2,3,
5633,,,0,56,,Cerâmica, 2-3 ,1,0.0,1,,1,459000,2,1,2, 2-3 ,
5634,,,0,68,,Cerâmica,2,0,0.0,0,,0,720000,2,0,2,2,
5635,,,1,64,,Santa Maria,2,0,0.0,0,,1,390000,2,1,2,2,
5636,,,1,65,,Cerâmica,1,1,0.0,0,,1,430000,2,1,2,1,
5637,,,0,80,,Jardim Sao Caetano,2,0,0.0,1,,0,495000,3,1,2,2,
5638,,,0,264,,Olímpico,1,1,0.0,1,,1,1980000,3,1,2,1,
5639,,,0,113,,Santo Antônio,2,0,0.0,1,,0,1130000,2,1,2,2,
5640,,,0,61,,Fundação,1,1,0.0,1,,1,331000,2,1,2,1,
5641,,,1,90,,Cerâmica,2,1,0.0,1,,0,990000,2,1,2,2,
5642,,,1,106,,Santa Paula,1,1,0.0,1,,0,550000,3,1,2,1,
5643,,,0,68,,Cerâmica,3,1,0.0,1,,1,6498000,2,0,2,3,
5644,,,0,68,,Barcelona,2,1,0.0,1,,1,450000,2,1,2,2,
5645,,,0,67,,Barcelona,1,1,0.0,1,,0,455000,2,1,2,1,
5646,,,0,88,,Barcelona,2,1,0.0,1,,1,450000,3,0,2,2,
5647,,,0,62,,Santo Antônio,2,0,0.0,1,,0,475000,2,0,2,2,
5648,,,0,79,,Mauá, -- ,1,0.0,1,,1,495000,3,1,2, -- ,
5649,,,0,150,,Centro,1,1,0.0,1,,1,630000,4,1,2,1,
5650,,,0,61,,Osvaldo Cruz,3,1,0.0,1,,1,510000,2,1,2,3,
5651,,,0,76,,Santa Maria,1,1,0.0,1,,1,4199000,2,1,2,1,
5652,,,0,79,,Boa Vista,3,0,0.0,1,,0,700000,3,0,2,3,
5653,,,0,55,,Olímpico,3,1,0.0,1,,1,2969000,2,1,2,3,
5654,,,0,174,,Santa Paula,2,1,0.0,1,,1,990000,3,1,2,2,
5655,,,1,65,,Boa Vista,1,1,0.0,1,,0,365000,2,1,2,1,
5656,,,0,90,,Olímpico,1,1,0.0,1,,1,850000,2,1,2,1,
5657,,,1,90,,Santa Paula,1,1,0.0,0,,0,650000,3,0,2,1,
5658,,,0,180,,Santa Paula,1,1,0.0,1,,1,1200000,3,1,2,1,
5659,,,1,67,,Santa Maria,1,0,0.0,1,,0,240000,3,1,2,1,
5660,,,0,65,,Barcelona,2,1,0.0,1,,1,435000,2,1,2,2,
5661,,,1,70,,Olímpico,2,0,0.0,0,,1,395000,2,1,2,2,
5662,,,1,75,,Santa Maria,2,1,0.0,1,,0,460000,2,1,2,2,
5663,,,0,160,,Santa Maria,3,1,0.0,1,,1,7499000,3,1,2,3,
5664,,,0,84,,Santa Paula,1,0,0.0,0,,0,750000,3,0,2,1,
5665,,,1,140,,Nova Gerty,3,0,0.0,0,,1,500000,2,1,2,3,
5666,,,1,56,,Cerâmica,2,1,0.0,0,,1,459000,2,1,2,2,
5667,,,0,68,,Cerâmica,3,0,0.0,1,,0,720000,2,1,2,3,
5668,,,0,64,,Santa Maria,3,1,0.0,1,,1,390000,2,1,2,3,
5669,,,0,65,,Cerâmica,5,0,0.0,1,,0,430000,2,1,2,5,
5670,,,0,80,,Jardim Sao Caetano,3,1,0.0,1,,1,495000,3,1,2,3,
5671,,,1,264,,Olímpico,3,1,0.0,1,,0,1980000,3,1,2,3,
5672,,,1,113,,Santo Antônio,1,1,0.0,1,,0,1130000,2,1,2,1,
5673,,,0,61,,Fundação,2,1,0.0,1,,1,331000,2,0,2,2,
5674,,,0,90,,Cerâmica,2,1,0.0,1,,1,990000,2,1,2,2,
5675,,,0,106,,Santa Paula,2,1,0.0,1,,0,550000,3,1,2,2,
5676,,,0,68,,Cerâmica,1,1,0.0,1,,1,6498000,2,0,2,1,
5677,,,0,68,,Barcelona,2,0,0.0,1,,0,450000,2,0,2,2,
5678,,,0,67,,Barcelona,1,1,0.0,1,,1,455000,2,1,2,1,
5679,,,0,88,,Barcelona,2,1,0.0,1,,1,450000,3,1,2,2,
5680,,,1,62,,Santo Antônio,1,0,0.0,1,,0,475000,2,1,2,1,
5681,,,0,79,,Mauá,2,1,0.0,1,,1,495000,3,1,2,2,
5682,,,0,150,,Centro,2,1,0.0,1,,1,630000,4,1,2,2,
5683,,,0,61,,Osvaldo Cruz,2,1,0.0,1,,1,510000,2,1,2,2,
5684,,,0,76,,Santa Maria,2,1,0.0,1,,1,4199000,2,1,2,2,
5685,,,1,79,,Boa Vista,2,1,0.0,1,,0,700000,3,1,2,2,
5686,,,0,55,,Olímpico,1,0,0.0,1,,1,2969000,2,1,2,1,
5687,,,0,174,,Santa Paula,2,1,0.0,1,,1,990000,3,1,2,2,
5688,,,1,65,,Boa Vista,1,1,0.0,0,,0,365000,2,0,2,1,
5689,,,1,90,,Olímpico,2,0,0.0,1,,0,850000,2,1,2,2,
5690,,,0,90,,Santa Paula,3,1,0.0,1,,1,650000,3,1,2,3,
5691,,,1,180,,Santa Paula,3,0,0.0,0,,1,1200000,3,1,2,3,
5692,,,0,67,,Santa Maria,3,1,0.0,1,,1,240000,3,1,2,3,
5693,,,1,65,,Barcelona,1,1,0.0,1,,0,435000,2,1,2,1,
5694,,,0,70,,Olímpico,2,1,0.0,1,,1,395000,2,1,2,2,
5695,,,1,75,,Santa Maria,2,0,0.0,0,,1,460000,2,1,2,2,
5696,,,1,160,,Santa Maria,1,1,0.0,0,,1,7499000,3,1,2,1,
5697,,,0,84,,Santa Paula,3,0,0.0,1,,0,750000,3,1,2,3,
5698,,,0,140,,Nova Gerty,1,1,0.0,1,,1,500000,2,1,2,1,
5699,,,0,56,,Cerâmica,2,0,0.0,1,,0,459000,2,1,2,2,
5700,,,0,68,,Cerâmica,1,1,0.0,1,,1,720000,2,1,2,1,
5701,,,1,64,,Santa Maria,2,1,0.0,1,,0,390000,2,1,2,2,
5702,,,1,65,,Cerâmica,1,1,0.0,1,,0,430000,2,1,2,1,
5703,,,0,80,,Jardim Sao Caetano,2,1,0.0,1,,1,495000,3,0,2,2,
5704,,,0,264,,Olímpico,1,1,0.0,1,,1,1980000,3,1,2,1,
5705,,,0,113,,Santo Antônio,2,1,0.0,1,,0,1130000,2,1,2,2,
5706,,,0,61,,Fundação,1,1,0.0,1,,1,331000,2,0,2,1,
5707,,,0,90,,Cerâmica,2,0,0.0,1,,0,990000,2,0,2,2,
5708,,,0,106,,Santa Paula,1,1,0.0,1,,1,550000,3,1,2,1,
5709,,,0,68,,Cerâmica,1,1,0.0,1,,1,6498000,2,1,2,1,
5710,,,1,68,,Barcelona,2,0,0.0,1,,0,450000,2,1,2,2,
5711,,,0,67,,Barcelona,2,1,0.0,1,,1,455000,2,1,2,2,
5712,,,0,88,,Barcelona, -- ,1,0.0,1,,1,450000,3,1,2, -- ,
5713,,,0,62,,Santo Antônio,2,0,0.0,1,,0,475000,2,0,2,2,
5714,,,0,79,,Mauá,1,1,0.0,1,,1,495000,3,1,2,1,
5715,,,0,150,,Centro,3,1,0.0,1,,1,630000,4,1,2,3,
5716,,,0,61,,Osvaldo Cruz,2,0,0.0,1,,1,510000,2,1,2,2,
5717,,,0,76,,Santa Maria,2,1,0.0,1,,1,4199000,2,1,2,2,
5718,,,1,79,,Boa Vista,3,1,0.0,0,,0,700000,3,0,2,3,
5719,,,0,55,,Olímpico,3,1,0.0,1,,1,2969000,2,1,2,3,
5720,,,1,174,,Santa Paula,6,0,0.0,1,,0,990000,3,1,2,6,
5721,,,0,65,,Boa Vista,4,1,0.0,1,,1,365000,2,1,2,4,
5722,,,0,90,,Olímpico,2,1,0.0,1,,1,850000,2,1,2,2,
5723,,,1,90,,Santa Paula,4,1,0.0,1,,0,650000,3,1,2,4,
5724,,,0,180,,Santa Paula,2,1,0.0,1,,1,1200000,3,1,2,2,
5725,,,0,67,,Santa Maria,2,0,0.0,0,,0,240000,3,0,2,2,
5726,,,1,65,,Barcelona, -- ,0,0.0,0,,1,435000,2,1,2, -- ,
5727,,,1,70,,Olímpico,1,1,0.0,0,,1,395000,2,1,2,1,
5728,,,0,75,,Santa Maria,2,1,0.0,1,,1,460000,2,1,2,2,
5729,,,0,160,,Santa Maria,2,0,0.0,1,,0,7499000,3,1,2,2,
5730,,,0,84,,Santa Paula,3,1,0.0,1,,1,750000,3,1,2,3,
5731,,,1,140,,Nova Gerty,2,1,0.0,1,,0,500000,2,1,2,2,
5732,,,1,56,,Cerâmica,3,1,0.0,1,,0,459000,2,1,2,3,
5733,,,0,68,,Cerâmica,1,1,0.0,1,,1,720000,2,0,2,1,
5734,,,0,64,,Santa Maria,4,1,0.0,1,,1,390000,2,1,2,4,
5735,,,0,65,,Cerâmica,2,1,0.0,1,,0,430000,2,1,2,2,
5736,,,0,80,,Jardim Sao Caetano,2,1,0.0,1,,1,495000,3,0,2,2,
5737,,,0,264,,Olímpico,1,0,0.0,1,,0,1980000,3,0,2,1,
5738,,,0,113,,Santo Antônio,2,1,0.0,1,,1,1130000,2,1,2,2,
5739,,,0,61,,Fundação,2,1,0.0,1,,1,331000,2,1,2,2,
5740,,,1,90,,Cerâmica,2,0,0.0,1,,0,990000,2,1,2,2,
5741,,,0,106,,Santa Paula,1,1,0.0,1,,1,550000,3,1,2,1,
5742,,,0,68,,Cerâmica,2,1,0.0,1,,1,6498000,2,1,2,2,
5743,,,0,68,,Barcelona,1,0,0.0,1,,0,450000,2,0,2,1,
5744,,,0,67,,Barcelona,2,1,0.0,1,,1,455000,2,1,2,2,
5745,,,0,88,,Barcelona,1,1,0.0,1,,1,450000,3,1,2,1,
5746,,,1,62,,Santo Antônio,2,1,0.0,1,,0,475000,2,1,2,2,
5747,,,0,79,,Mauá,2,0,0.0,1,,1,495000,3,1,2,2,
5748,,,0,150,,Centro,3,1,0.0,1,,1,630000,4,1,2,3,
5749,,,0,61,,Osvaldo Cruz,1,1,0.0,1,,1,510000,2,1,2,1,
5750,,,1,76,,Santa Maria,1,0,0.0,1,,0,4199000,2,1,2,1,
5751,,,0,79,,Boa Vista,2,1,0.0,1,,1,700000,3,1,2,2,
5752,,,1,55,,Olímpico,1,0,0.0,0,,1,2969000,2,1,2,1,
5753,,,0,174,,Santa Paula,2,1,0.0,1,,1,990000,3,1,2,2,
5754,,,1,65,,Boa Vista,2,1,0.0,1,,0,365000,2,1,2,2,
5755,,,0,90,,Olímpico, -- ,0,0.0,0,,0,850000,2,0,2, -- ,
5756,,,1,90,,Santa Paula,2,0,0.0,0,,1,650000,3,1,2,2,
5757,,,1,180,,Santa Paula,2,1,0.0,0,,1,1200000,3,1,2,2,
5758,,,0,67,,Santa Maria,4,0,0.0,1,,0,240000,3,1,2,4,
5759,,,0,65,,Barcelona,1,1,0.0,1,,1,435000,2,1,2,1,
5760,,,0,70,,Olímpico,4,0,0.0,1,,0,395000,2,1,2,4,
5761,,,1,75,,Santa Maria,3,1,0.0,1,,0,460000,2,1,2,3,
5762,,,1,160,,Santa Maria, 2-3 ,1,0.0,1,,0,7499000,3,1,2, 2-3 ,
5763,,,0,84,,Santa Paula,2,1,0.0,1,,1,750000,3,0,2,2,
5764,,,0,140,,Nova Gerty,2,1,0.0,1,,1,500000,2,1,2,2,
5765,,,0,56,,Cerâmica,1,1,0.0,1,,0,459000,2,1,2,1,
5766,,,0,68,,Cerâmica,2,1,0.0,1,,1,720000,2,0,2,2,
5767,,,0,64,,Santa Maria,1,0,0.0,1,,0,390000,2,0,2,1,
5768,,,0,65,,Cerâmica,3,1,0.0,1,,1,430000,2,1,2,3,
5769,,,0,80,,Jardim Sao Caetano,2,1,0.0,1,,1,495000,3,1,2,2,
5770,,,1,264,,Olímpico,1,0,0.0,1,,0,1980000,3,1,2,1,
5771,,,0,113,,Santo Antônio,2,1,0.0,1,,1,1130000,2,1,2,2,
5772,,,0,61,,Fundação,3,1,0.0,1,,1,331000,2,1,2,3,
5773,,,0,90,,Cerâmica,1,0,0.0,1,,0,990000,2,0,2,1,
5774,,,0,106,,Santa Paula,3,1,0.0,1,,1,550000,3,1,2,3,
5775,,,0,68,,Cerâmica,3,1,0.0,1,,1,6498000,2,1,2,3,
5776,,,1,68,,Barcelona,2,1,0.0,1,,0,450000,2,1,2,2,
5777,,,0,67,,Barcelona,1,0,0.0,1,,1,455000,2,1,2,1,
5778,,,0,88,,Barcelona,2,1,0.0,1,,1,450000,3,1,2,2,
5779,,,1,62,,Santo Antônio,1,1,0.0,0,,0,475000,2,0,2,1,
5780,,,0,79,,Mauá,2,1,0.0,1,,1,495000,3,1,2,2,
5781,,,1,76,,Santa Maria,2,0,0.0,1,,0,4199000,2,1,2,2,
5782,,,1,79,,Boa Vista,2,0,0.0,0,,1,700000,3,1,2,2,
5783,,,0,174,,Santa Paula,3,1,0.0,1,,1,990000,3,1,2,3,
5784,,,1,65,,Boa Vista,1,1,0.0,1,,0,365000,2,1,2,1,
5785,,,0,90,,Olímpico,3,1,0.0,1,,1,850000,2,1,2,3,
5786,,,0,90,,Santa Paula,2,0,0.0,0,,0,650000,3,0,2,2,
5787,,,1,180,,Santa Paula,1,0,0.0,0,,1,1200000,3,1,2,1,
5788,,,0,67,,Santa Maria,1,0,0.0,1,,0,240000,3,1,2,1,
5789,,,0,70,,Olímpico,3,1,0.0,1,,1,395000,2,1,2,3,
5790,,,1,75,,Santa Maria,3,1,0.0,1,,0,460000,2,1,2,3,
5791,,,0,160,,Santa Maria,5,1,0.0,1,,1,7499000,3,0,2,5,
5792,,,0,84,,Santa Paula,3,1,0.0,1,,1,750000,3,1,2,3,
5793,,,0,140,,Nova Gerty,3,1,0.0,1,,0,500000,2,1,2,3,
5794,,,0,56,,Cerâmica,2,0,0.0,1,,0,459000,2,0,2,2,
5795,,,0,64,,Santa Maria,2,1,0.0,1,,1,390000,2,1,2,2,
5796,,,1,65,,Cerâmica,2,0,0.0,1,,0,430000,2,1,2,2,
5797,,,0,264,,Olímpico,1,1,0.0,1,,1,1980000,3,1,2,1,
5798,,,0,113,,Santo Antônio,2,1,0.0,1,,1,1130000,2,1,2,2,
5799,,,0,61,,Fundação,2,0,0.0,1,,0,331000,2,0,2,2,
5800,,,0,90,,Cerâmica,2,1,0.0,1,,1,990000,2,1,2,2,
5801,,,1,106,,Santa Paula,1,1,0.0,1,,0,550000,3,1,2,1,
5802,,,0,68,,Cerâmica,2,0,0.0,1,,1,6498000,2,1,2,2,
5803,,,1,68,,Barcelona,1,1,0.0,0,,0,450000,2,0,2,1,
5804,,,0,67,,Barcelona,3,1,0.0,1,,1,455000,2,1,2,3,
5805,,,1,88,,Barcelona,2,0,0.0,1,,0,450000,3,1,2,2,
5806,,,0,62,,Santo Antônio,3,1,0.0,1,,1,475000,2,1,2,3,
5807,,,1,79,,Mauá,3,0,0.0,0,,1,495000,3,1,2,3,
5808,,,0,40,,Nova Gerty,3,1,0.0,1,,1,319000,1,1,2,3,
5809,,,1,127,,Boa Vista,1,1,0.0,1,,0,530000,3,1,1,1,
5810,,,0,68,,Fundação,2,1,0.0,1,,1,420000,2,1,2,2,
5811,,,0,160,,Santo Antônio,2,0,0.0,0,,0,1050000,4,0,2,2,
5812,,,1,70,,Centro,2,0,0.0,0,,1,500000,2,1,2,2,
5813,,,1,150,,Santa Maria,2,1,0.0,0,,1,750000,2,1,2,2,
5814,,,0,150,,Centro,2,0,0.0,1,,0,630000,4,0,2,2,
5815,,,0,61,,Osvaldo Cruz,1,1,0.0,1,,1,510000,2,1,2,1,
5816,,,0,76,,Santa Maria,3,1,0.0,1,,1,4199000,2,1,2,3,
5817,,,0,79,,Boa Vista,1,1,0.0,1,,1,700000,3,1,2,1,
5818,,,0,55,,Olímpico,2,1,0.0,1,,0,2969000,2,1,2,2,
5819,,,0,174,,Santa Paula,1,1,0.0,1,,1,990000,3,1,2,1,
5820,,,0,65,,Boa Vista,2,0,0.0,1,,0,365000,2,1,2,2,
5821,,,1,90,,Olímpico,2,1,0.0,1,,0,850000,2,1,2,2,
5822,,,1,90,,Santa Paula,1,1,0.0,1,,0,650000,3,1,2,1,
5823,,,0,180,,Santa Paula,2,1,0.0,1,,1,1200000,3,0,2,2,
5824,,,0,67,,Santa Maria,1,1,0.0,1,,1,240000,3,1,2,1,
5825,,,0,65,,Barcelona,2,1,0.0,1,,0,435000,2,1,2,2,
5826,,,0,70,,Olímpico,1,1,0.0,1,,1,395000,2,0,2,1,
5827,,,0,75,,Santa Maria,2,1,0.0,1,,1,460000,2,1,2,2,
5828,,,0,160,,Santa Maria,2,1,0.0,1,,1,7499000,3,1,2,2,
5829,,,1,84,,Santa Paula, -- ,0,0.0,1,,0,750000,3,1,2, -- ,
5830,,,0,140,,Nova Gerty,2,1,0.0,1,,1,500000,2,1,2,2,
5831,,,0,56,,Cerâmica,1,1,0.0,1,,1,459000,2,1,2,1,
5832,,,0,68,,Cerâmica,3,0,0.0,1,,0,720000,2,0,2,3,
5833,,,0,64,,Santa Maria,3,1,0.0,1,,1,390000,2,1,2,3,
5834,,,1,65,,Cerâmica,6,1,0.0,1,,0,430000,2,1,2,6,
5835,,,0,80,,Jardim Sao Caetano,4,0,0.0,1,,1,495000,3,1,2,4,
