,tipo,bairro,area_total,quartos,banheiros,vagas,academia,churrasqueira,elevador,salao_festa,piscina,condominio,preco
5816,2,Santa Maria,76,2,3,3,0,1,1,1,1,0.0,4199000
5817,2,Boa Vista,79,3,1,1,0,1,1,1,1,0.0,700000
5818,2,Olímpico,55,2,2,2,0,1,1,1,0,0.0,2969000
5819,2,Santa Paula,174,3,1,1,0,1,1,1,1,0.0,990000
5820,2,Boa Vista,65,2,2,2,0,0,1,1,0,0.0,365000
5821,2,Olímpico,90,2,2,2,1,1,1,1,0,0.0,850000
5822,2,Santa Paula,90,3,1,1,1,1,1,1,0,0.0,650000
5823,2,Santa Paula,180,3,2,2,0,1,1,0,1,0.0,1200000
5824,2,Santa Maria,67,3,1,1,0,1,1,1,1,0.0,240000
5825,2,Barcelona,65,2,2,2,0,1,1,1,0,0.0,435000
5826,2,Olímpico,70,2,1,1,0,1,1,0,1,0.0,395000
5827,2,Santa Maria,75,2,2,2,0,1,1,1,1,0.0,460000
5828,2,Santa Maria,160,3,2,2,0,1,1,1,1,0.0,7499000
5829,2,Santa Paula,84,3, -- , -- ,1,0,1,1,0,0.0,750000
5830,2,Nova Gerty,140,2,2,2,0,1,1,1,1,0.0,500000
5831,2,Cerâmica,56,2,1,1,0,1,1,1,1,0.0,459000
5832,2,Cerâmica,68,2,3,3,0,0,1,0,0,0.0,720000
5833,2,Santa Maria,64,2,3,3,0,1,1,1,1,0.0,390000
5834,2,Cerâmica,65,2,6,6,1,1,1,1,0,0.0,430000
5835,2,Jardim Sao Caetano,80,3,4,4,0,0,1,1,1,0.0,495000
5836,2,Olímpico,264,3,2,2,0,1,1,1,1,0.0,1980000
5837,2,Santo Antônio,113,2,2,2,1,1,0,0,0,0.0,1130000
5838,2,Fundação,61,2,4,4,0,1,1,1,1,0.0,331000
5839,2,Cerâmica,90,2,2,2,1,0,1,1,0,0.0,990000
5840,2,Santa Paula,106,3,2,2,0,1,1,1,1,0.0,550000
5841,2,Cerâmica,68,2, -- , -- ,1,0,0,1,1,0.0,6498000
5842,2,Barcelona,68,2,1,1,0,1,1,1,1,0.0,450000
5843,2,Barcelona,67,2,1,1,1,1,1,1,0,0.0,455000
5844,2,Barcelona,88,3,2,2,0,1,1,1,1,0.0,450000
5845,2,Santo Antônio,62,2,2,2,0,0,0,0,0,0.0,475000
5846,2,Mauá,79,3,3,3,1,0,0,1,1,0.0,495000
5847,2,Osvaldo Cruz,61,2,2,2,1,1,0,1,1,0.0,510000
5848,2,Santa Maria,76,2,1,1,0,0,0,0,0,0.0,4199000
5849,2,Boa Vista,79,3,4,4,0,0,1,1,0,0.0,700000
5850,2,Olímpico,55,2,2,2,0,1,1,1,1,0.0,2969000
5851,2,Santa Paula,174,3,2,2,0,0,1,1,0,0.0,990000
5852,2,Boa Vista,65,2,1,1,0,1,1,1,1,0.0,365000
5853,2,Olímpico,90,2,2,2,1,1,1,1,0,0.0,850000
5854,2,Santa Paula,90,3,2,2,0,1,1,0,1,0.0,650000
5855,2,Santa Paula,180,3,1,1,0,1,1,1,1,0.0,1200000
5856,2,Santa Maria,67,3,2,2,0,1,1,1,0,0.0,240000
5857,2,Barcelona,65,2,1,1,0,1,1,0,1,0.0,435000
5858,2,Olímpico,70,2,2,2,0,0,1,0,0,0.0,395000
5859,2,Santa Maria,75,2,1,1,0,1,1,1,1,0.0,460000
5860,2,Santa Maria,160,3,2,2,1,0,1,1,0,0.0,7499000
5861,2,Santa Paula,84,3,3,3,0,1,1,1,1,0.0,750000
5862,2,Nova Gerty,140,2,1,1,0,1,1,1,1,0.0,500000
5863,2,Cerâmica,56,2,1,1,0,0,1,0,0,0.0,459000
5864,2,Santa Maria,64,2,1,1,0,1,1,1,1,0.0,390000
5865,2,Cerâmica,65,2,2,2,0,1,1,1,1,0.0,430000
5866,2,Jardim Sao Caetano,80,3,1,1,1,1,1,1,0,0.0,495000
5867,2,Olímpico,264,3,2,2,0,0,1,1,1,0.0,1980000
5868,2,Santo Antônio,113,2,2,2,0,1,1,1,1,0.0,1130000
5869,2,Fundação,61,2,3,3,1,1,0,0,0,0.0,331000
5870,2,Cerâmica,90,2, -- , -- ,0,1,1,1,1,0.0,990000
5871,2,Santa Paula,106,3,2,2,1,0,1,1,0,0.0,550000
5872,2,Cerâmica,68,2,2,2,0,1,1,1,1,0.0,6498000
5873,2,Barcelona,68,2,1,1,1,0,0,1,1,0.0,450000
5874,2,Barcelona,67,2, -- , -- ,0,1,1,1,1,0.0,455000
5875,2,Barcelona,88,3,1,1,1,1,1,1,0,0.0,450000
5876,2,Santo Antônio,62,2,1,1,0,1,1,1,1,0.0,475000
5877,2,Mauá,79,3,3,3,0,0,0,0,0,0.0,495000
5878,2,Nova Gerty,40,1,1,1,1,0,0,1,1,0.0,319000
5879,1,Boa Vista,127,3,3,3,1,1,0,1,1,0.0,530000
5880,2,Centro,150,4,1,1,0,0,1,1,0,0.0,630000
5881,2,Osvaldo Cruz,61,2,1,1,0,0,1,1,0,0.0,510000
5882,2,Santa Maria,76,2,1,1,0,1,1,1,1,0.0,4199000
5883,2,Boa Vista,79,3,1,1,1,1,1,1,0,0.0,700000
5884,2,Olímpico,55,2,4,4,1,1,1,1,0,0.0,2969000
5885,2,Santa Paula,174,3,2,2,0,1,1,0,1,0.0,990000
5886,2,Boa Vista,65,2,4,4,0,1,1,1,1,0.0,365000
5887,2,Olímpico,90,2,4,4,0,1,1,0,1,0.0,850000
5888,2,Santa Paula,90,3,1,1,0,0,1,0,0,0.0,650000
5889,2,Santa Paula,180,3,4,4,0,1,1,1,1,0.0,1200000
5890,2,Santa Maria,67,3,3,3,0,1,1,1,1,0.0,240000
5891,2,Barcelona,65,2,3,3,1,0,1,1,0,0.0,435000
5892,2,Olímpico,70,2, 2-3 , 2-3 ,0,1,1,1,1,0.0,395000
5893,2,Santa Maria,75,2,2,2,0,0,1,0,0,0.0,460000
5894,2,Santa Maria,160,3,1,1,0,1,1,1,1,0.0,7499000
5895,2,Santa Paula,84,3,2,2,0,1,1,1,1,0.0,750000
5896,2,Nova Gerty,140,2,1,1,1,1,1,1,0,0.0,500000
5897,2,Cerâmica,56,2,3,3,0,0,1,1,1,0.0,459000
5898,2,Cerâmica,68,2,2,2,0,1,1,1,1,0.0,720000
5899,2,Santa Maria,64,2,1,1,1,1,0,0,0,0.0,390000
5900,2,Cerâmica,65,2,2,2,0,1,1,1,1,0.0,430000
5901,2,Jardim Sao Caetano,80,3,3,3,1,0,1,1,0,0.0,495000
5902,2,Olímpico,264,3,1,1,0,1,1,1,1,0.0,1980000
5903,2,Santo Antônio,113,2,3,3,1,0,0,1,1,0.0,1130000
5904,2,Fundação,61,2,3,3,0,1,1,1,1,0.0,331000
5905,2,Cerâmica,90,2,2,2,1,1,1,1,0,0.0,990000
5906,2,Santa Paula,106,3,1,1,0,1,1,1,1,0.0,550000
5907,2,Cerâmica,68,2,2,2,0,0,0,0,0,0.0,6498000
5908,2,Barcelona,68,2,1,1,1,0,0,1,1,0.0,450000
5909,2,Barcelona,67,2,2,2,1,1,0,1,1,0.0,455000
5910,2,Barcelona,88,3,2,2,0,0,1,1,0,0.0,450000
5911,2,Santo Antônio,62,2,3,3,0,1,1,1,1,0.0,475000
5912,2,Mauá,79,3,2,2,0,0,1,1,0,0.0,495000
5913,2,Centro,150,4,3,3,0,1,1,1,1,0.0,630000
5914,2,Osvaldo Cruz,61,2,3,3,1,1,1,1,0,0.0,510000
5915,2,Santa Maria,76,2,2,2,0,1,1,0,1,0.0,4199000
5916,2,Boa Vista,79,3,1,1,0,1,1,1,1,0.0,700000
5917,2,Olímpico,55,2,1,1,0,1,1,1,0,0.0,2969000
5918,2,Santa Paula,174,3,1,1,0,1,1,0,1,0.0,990000
5919,2,Boa Vista,65,2,3,3,0,0,1,0,0,0.0,365000
5920,2,Olímpico,90,2,5,5,0,1,1,1,1,0.0,850000
5921,2,Santa Paula,90,3,3,3,1,0,1,1,0,0.0,650000
5922,2,Santa Paula,180,3,3,3,0,1,1,1,1,0.0,1200000
5923,2,Santa Maria,67,3,1,1,0,1,1,1,1,0.0,240000
5924,2,Barcelona,65,2,2,2,0,0,1,0,0,0.0,435000
5925,2,Olímpico,70,2,2,2,0,1,1,1,1,0.0,395000
5926,2,Santa Maria,75,2,1,1,1,1,1,1,0,0.0,460000
5927,2,Santa Maria,160,3,2,2,0,0,1,1,1,0.0,7499000
5928,2,Santa Paula,84,3,2,2,0,1,1,1,1,0.0,750000
5929,2,Nova Gerty,140,2,2,2,1,1,0,0,0,0.0,500000
5930,2,Cerâmica,56,2,1,1,0,1,1,1,1,0.0,459000
5931,2,Cerâmica,68,2,2,2,1,0,1,1,0,0.0,720000
5932,2,Santa Maria,64,2,1,1,0,1,1,1,1,0.0,390000
5933,2,Cerâmica,65,2,3,3,1,0,0,1,1,0.0,430000
5934,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,1,0.0,495000
5935,2,Olímpico,264,3,3,3,1,1,1,1,0,0.0,1980000
5936,2,Santo Antônio,113,2,3,3,0,1,1,1,1,0.0,1130000
5937,2,Fundação,61,2,3,3,0,0,0,0,0,0.0,331000
5938,2,Cerâmica,90,2,1,1,1,0,0,1,1,0.0,990000
5939,2,Santa Paula,106,3,2,2,1,1,0,1,1,0.0,550000
5940,2,Cerâmica,68,2,2,2,0,0,1,1,0,0.0,6498000
5941,2,Barcelona,68,2,2,2,0,1,1,1,1,0.0,450000
5942,2,Barcelona,67,2,2,2,0,0,1,1,0,0.0,455000
5943,2,Barcelona,88,3,2,2,0,1,1,1,1,0.0,450000
5944,2,Santo Antônio,62,2,2,2,1,1,1,1,0,0.0,475000
5945,2,Mauá,79,3,1,1,1,1,1,1,0,0.0,495000
5946,2,Osvaldo Cruz,61,2,3,3,0,1,1,0,1,0.0,510000
5947,2,Santa Maria,76,2,2,2,0,1,1,1,0,0.0,4199000
5948,2,Boa Vista,79,3,1,1,0,1,1,0,1,0.0,700000
5949,2,Olímpico,55,2,2,2,0,0,1,0,0,0.0,2969000
5950,2,Santa Paula,174,3,1,1,0,1,1,1,1,0.0,990000
5951,2,Boa Vista,65,2,2,2,0,1,1,1,1,0.0,365000
5952,2,Olímpico,90,2,1,1,1,0,1,1,0,0.0,850000
5953,2,Santa Paula,90,3,1,1,0,1,1,1,1,0.0,650000
5954,2,Santa Paula,180,3,2,2,0,0,1,0,0,0.0,1200000
5955,2,Santa Maria,67,3,1,1,0,1,1,1,1,0.0,240000
5956,2,Barcelona,65,2,1,1,0,1,1,1,1,0.0,435000
5957,2,Olímpico,70,2,2,2,1,1,1,1,0,0.0,395000
5958,2,Santa Maria,75,2,2,2,0,0,1,1,1,0.0,460000
5959,2,Santa Maria,160,3,2,2,1,1,0,0,0,0.0,7499000
5960,2,Santa Paula,84,3,1,1,0,1,1,1,1,0.0,750000
5961,2,Nova Gerty,140,2,3,3,1,0,1,1,0,0.0,500000
5962,2,Cerâmica,56,2,3,3,0,1,1,1,1,0.0,459000
5963,2,Santa Maria,64,2,6,6,1,0,0,1,1,0.0,390000
5964,2,Cerâmica,65,2,4,4,0,1,1,1,1,0.0,430000
5965,2,Jardim Sao Caetano,80,3,2,2,1,1,1,1,0,0.0,495000
5966,2,Olímpico,264,3,2,2,0,1,1,1,1,0.0,1980000
5967,2,Santo Antônio,113,2,4,4,0,0,0,0,0,0.0,1130000
5968,2,Fundação,61,2,2,2,1,0,0,1,1,0.0,331000
5969,2,Cerâmica,90,2,2,2,1,1,0,1,1,0.0,990000
5970,2,Santa Paula,106,3, -- , -- ,0,0,1,1,0,0.0,550000
5971,2,Cerâmica,68,2,1,1,0,0,1,1,0,0.0,6498000
5972,2,Barcelona,68,2,1,1,0,1,1,1,1,0.0,450000
5973,2,Barcelona,67,2,2,2,1,1,1,1,0,0.0,455000
5974,2,Barcelona,88,3,2,2,0,1,1,0,1,0.0,450000
5975,2,Santo Antônio,62,2,3,3,0,1,1,1,1,0.0,475000
5976,2,Mauá,79,3,2,2,0,1,1,1,0,0.0,495000
5977,2,Nova Gerty,40,1,3,3,0,1,1,0,1,0.0,319000
5978,1,Boa Vista,127,3,1,1,0,0,1,0,0,0.0,530000
5979,2,Centro,150,4,4,4,0,1,1,1,1,0.0,630000
5980,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,1,0.0,510000
5981,2,Santa Maria,76,2,1,1,0,1,1,1,1,0.0,4199000
5982,2,Boa Vista,79,3,2,2,0,0,1,0,0,0.0,700000
5983,2,Olímpico,55,2,2,2,0,1,1,1,1,0.0,2969000
5984,2,Santa Paula,174,3,2,2,0,1,1,1,1,0.0,990000
5985,2,Boa Vista,65,2,1,1,1,1,1,1,0,0.0,365000
5986,2,Olímpico,90,2,1,1,1,1,0,0,0,0.0,850000
5987,2,Santa Paula,90,3,2,2,0,1,1,1,1,0.0,650000
5988,2,Santa Paula,180,3,1,1,1,0,1,1,0,0.0,1200000
5989,2,Santa Maria,67,3,2,2,0,1,1,1,1,0.0,240000
5990,2,Barcelona,65,2,2,2,1,0,0,1,1,0.0,435000
5991,2,Olímpico,70,2,3,3,0,1,1,1,1,0.0,395000
5992,2,Santa Maria,75,2,1,1,0,1,1,1,1,0.0,460000
5993,2,Santa Maria,160,3,1,1,0,0,0,0,0,0.0,7499000
5994,2,Santa Paula,84,3,2,2,1,0,0,1,1,0.0,750000
5995,2,Nova Gerty,140,2,1,1,1,1,0,1,1,0.0,500000
5996,2,Cerâmica,56,2,2,2,0,0,1,0,0,0.0,459000
5997,2,Cerâmica,68,2,2,2,0,0,0,0,0,0.0,720000
5998,2,Santa Maria,64,2,3,3,0,1,1,1,1,0.0,390000
5999,2,Cerâmica,65,2, -- , -- ,0,1,1,1,1,0.0,430000
6000,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,1,0.0,495000
6001,2,Olímpico,264,3,2,2,0,0,1,1,0,0.0,1980000
6002,2,Santo Antônio,113,2,1,1,0,1,1,1,1,0.0,1130000
6003,2,Fundação,61,2, -- , -- ,1,1,1,1,0,0.0,331000
6004,2,Cerâmica,90,2,1,1,1,1,1,1,0,0.0,990000
6005,2,Santa Paula,106,3,1,1,0,1,1,0,1,0.0,550000
6006,2,Cerâmica,68,2,3,3,0,1,1,1,1,0.0,6498000
6007,2,Barcelona,68,2,1,1,0,1,1,1,0,0.0,450000
6008,2,Barcelona,67,2,3,3,0,1,1,0,1,0.0,455000
6009,2,Barcelona,88,3,1,1,0,0,1,0,0,0.0,450000
6010,2,Santo Antônio,62,2,2,2,0,1,1,1,1,0.0,475000
6011,2,Mauá,79,3,1,1,0,1,1,1,1,0.0,495000
6012,2,Osvaldo Cruz,61,2,1,1,1,0,1,1,0,0.0,510000
6013,2,Santa Maria,76,2,4,4,0,1,1,1,1,0.0,4199000
6014,2,Boa Vista,79,3,2,2,0,0,1,0,0,0.0,700000
6015,2,Olímpico,55,2,4,4,0,1,1,1,1,0.0,2969000
6016,2,Santa Paula,174,3,3,3,1,1,1,1,0,0.0,990000
6017,2,Boa Vista,65,2,4,4,0,0,1,1,1,0.0,365000
6018,2,Olímpico,90,2,1,1,0,1,1,1,1,0.0,850000
6019,2,Santa Paula,90,3,3,3,0,1,1,1,1,0.0,650000
6020,2,Santa Paula,180,3,3,3,1,0,1,1,0,0.0,1200000
6021,2,Santa Maria,67,3, 2-3 , 2-3 ,0,1,1,1,1,0.0,240000
6022,2,Barcelona,65,2,2,2,1,0,0,1,1,0.0,435000
6023,2,Olímpico,70,2,2,2,0,1,1,1,1,0.0,395000
6024,2,Santa Maria,75,2,1,1,1,1,1,1,0,0.0,460000
6025,2,Santa Maria,160,3,1,1,0,0,0,0,0,0.0,7499000
6026,2,Santa Paula,84,3,2,2,1,0,0,1,1,0.0,750000
6027,2,Nova Gerty,140,2,1,1,1,1,0,1,1,0.0,500000
6028,2,Cerâmica,56,2,2,2,0,0,1,0,0,0.0,459000
6029,2,Santa Maria,64,2,1,1,0,0,0,0,0,0.0,390000
6030,2,Cerâmica,65,2,3,3,0,0,1,1,0,0.0,430000
6031,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,1,0.0,495000
6032,2,Olímpico,264,3,1,1,0,0,1,1,0,0.0,1980000
6033,2,Santo Antônio,113,2,2,2,0,1,1,1,1,0.0,1130000
6034,2,Fundação,61,2,2,2,1,1,1,1,0,0.0,331000
6035,2,Cerâmica,90,2, -- , -- ,1,1,1,1,0,0.0,990000
6036,2,Santa Paula,106,3,1,1,0,1,1,0,1,0.0,550000
6037,2,Cerâmica,68,2,1,1,0,1,1,1,1,0.0,6498000
6038,2,Barcelona,68,2,3,3,0,1,1,1,0,0.0,450000
6039,2,Barcelona,67,2,1,1,0,1,1,0,1,0.0,455000
6040,2,Barcelona,88,3,3,3,0,0,1,0,0,0.0,450000
6041,2,Santo Antônio,62,2,3,3,0,1,1,1,1,0.0,475000
6042,2,Mauá,79,3,2,2,0,1,1,1,1,0.0,495000
6043,2,Nova Gerty,40,1,1,1,1,0,1,1,0,0.0,319000
6044,1,Boa Vista,127,3,2,2,0,1,1,1,1,0.0,530000
6045,2,Centro,150,4,1,1,0,1,1,1,1,0.0,630000
6046,2,Osvaldo Cruz,61,2,1,1,0,1,1,1,1,0.0,510000
6047,2,Santa Maria,76,2,1,1,0,1,1,1,1,0.0,4199000
6048,2,Boa Vista,79,3,2,2,1,1,1,1,0,0.0,700000
6049,2,Olímpico,55,2,2,2,0,0,1,1,1,0.0,2969000
6050,2,Santa Paula,174,3,3,3,0,1,1,1,1,0.0,990000
6051,2,Boa Vista,65,2,2,2,1,1,0,0,0,0.0,365000
6052,2,Olímpico,90,2,1,1,1,0,1,1,0,0.0,850000
6053,2,Santa Paula,90,3,3,3,0,1,1,1,1,0.0,650000
6054,2,Santa Paula,180,3,2,2,1,0,0,1,1,0.0,1200000
6055,2,Santa Maria,67,3,3,3,0,1,1,1,1,0.0,240000
6056,2,Barcelona,65,2,3,3,1,1,1,1,0,0.0,435000
6057,2,Olímpico,70,2,5,5,0,1,1,1,1,0.0,395000
6058,2,Santa Maria,75,2,3,3,1,0,0,1,1,0.0,460000
6059,2,Santa Maria,160,3,1,1,1,1,0,1,1,0.0,7499000
6060,2,Santa Paula,84,3,2,2,0,0,1,1,0,0.0,750000
6061,2,Nova Gerty,140,2,2,2,0,0,1,1,0,0.0,500000
6062,2,Cerâmica,56,2,2,2,0,1,1,1,1,0.0,459000
6063,2,Cerâmica,68,2,1,1,1,1,1,1,0,0.0,720000
6064,2,Santa Maria,64,2,2,2,0,1,1,0,1,0.0,390000
6065,2,Cerâmica,65,2,1,1,0,1,1,1,1,0.0,430000
6066,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,0,0.0,495000
6067,2,Olímpico,264,3,1,1,0,1,1,0,1,0.0,1980000
6068,2,Santo Antônio,113,2,2,2,0,0,1,0,0,0.0,1130000
6069,2,Fundação,61,2,2,2,0,1,1,1,1,0.0,331000
6070,2,Cerâmica,90,2,2,2,1,0,1,1,0,0.0,990000
6071,2,Santa Paula,106,3,2,2,0,1,1,1,1,0.0,550000
6072,2,Cerâmica,68,2,2,2,0,1,1,1,1,0.0,6498000
6073,2,Barcelona,68,2,2,2,0,0,1,0,0,0.0,450000
6074,2,Barcelona,67,2,1,1,0,1,1,1,1,0.0,455000
6075,2,Barcelona,88,3,2,2,0,1,1,1,1,0.0,450000
6076,2,Santo Antônio,62,2,1,1,1,1,1,1,0,0.0,475000
6077,2,Mauá,79,3,3,3,0,0,1,1,1,0.0,495000
6078,2,Centro,150,4,2,2,1,1,0,0,0,0.0,630000
6079,2,Santa Maria,76,2,3,3,1,0,1,1,0,0.0,4199000
6080,2,Boa Vista,79,3,3,3,0,1,1,1,1,0.0,700000
6081,2,Santa Paula,174,3,1,1,1,0,0,1,1,0.0,990000
6082,2,Boa Vista,65,2,2,2,0,1,1,1,1,0.0,365000
6083,2,Olímpico,90,2,2,2,1,1,1,1,0,0.0,850000
6084,2,Santa Paula,90,3,2,2,0,1,1,1,1,0.0,650000
6085,2,Santa Paula,180,3,3,3,1,0,0,1,1,0.0,1200000
6086,2,Santa Maria,67,3,1,1,1,1,0,1,1,0.0,240000
6087,2,Olímpico,70,2,2,2,0,0,1,0,0,0.0,395000
6088,2,Santa Maria,75,2,1,1,0,0,0,0,0,0.0,460000
6089,2,Santa Maria,160,3,2,2,0,1,1,1,1,0.0,7499000
6090,2,Santa Paula,84,3,1,1,0,1,1,1,1,0.0,750000
6091,2,Nova Gerty,140,2,1,1,0,1,1,1,1,0.0,500000
6092,2,Cerâmica,56,2,2,2,1,1,1,1,0,0.0,459000
6093,2,Cerâmica,68,2,1,1,0,1,1,0,1,0.0,720000
6094,2,Santa Maria,64,2,2,2,0,1,1,1,1,0.0,390000
6095,2,Cerâmica,65,2,1,1,0,1,1,1,0,0.0,430000
6096,2,Olímpico,264,3,1,1,0,1,1,0,1,0.0,1980000
6097,2,Santo Antônio,113,2,2,2,0,0,1,0,0,0.0,1130000
6098,2,Fundação,61,2,2,2,0,1,1,1,1,0.0,331000
6099,2,Cerâmica,90,2, -- , -- ,1,0,1,1,0,0.0,990000
6100,2,Santa Paula,106,3,2,2,0,1,1,1,1,0.0,550000
6101,2,Cerâmica,68,2,1,1,0,1,1,1,1,0.0,6498000
6102,2,Barcelona,68,2,3,3,0,0,1,0,0,0.0,450000
6103,2,Barcelona,67,2,1,1,0,1,1,1,1,0.0,455000
6104,2,Barcelona,88,3,2,2,1,1,1,1,0,0.0,450000
6105,2,Santo Antônio,62,2,2,2,0,0,1,1,1,0.0,475000
6106,2,Mauá,79,3,3,3,1,1,0,0,0,0.0,495000
6107,2,Nova Gerty,40,1,3,3,0,1,1,1,1,0.0,319000
6108,1,Boa Vista,127,3,6,6,1,0,1,1,0,0.0,530000
6109,2,Fundação,68,2,4,4,0,1,1,1,1,0.0,420000
6110,2,Santo Antônio,160,4,2,2,1,0,0,1,1,0.0,1050000
6111,2,Centro,150,4,2,2,0,1,1,1,1,0.0,630000
6112,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,1,0.0,510000
6113,2,Santa Maria,76,2,2,2,0,0,0,0,0,0.0,4199000
6114,2,Boa Vista,79,3, -- , -- ,1,0,0,1,1,0.0,700000
6115,2,Olímpico,55,2,1,1,1,1,0,1,1,0.0,2969000
6116,2,Santa Paula,174,3,1,1,0,0,1,0,0,0.0,990000
6117,2,Boa Vista,65,2,2,2,0,0,0,0,0,0.0,365000
6118,2,Olímpico,90,2,3,3,0,1,1,1,1,0.0,850000
6119,2,Santa Paula,90,3,2,2,0,1,1,1,1,0.0,650000
6120,2,Santa Paula,180,3,3,3,0,1,1,1,0,0.0,1200000
6121,2,Santa Maria,67,3,1,1,0,0,1,1,0,0.0,240000
6122,2,Barcelona,65,2,4,4,0,1,1,1,1,0.0,435000
6123,2,Olímpico,70,2,2,2,1,1,1,1,0,0.0,395000
6124,2,Santa Maria,75,2,1,1,0,1,1,1,1,0.0,460000
6125,2,Santa Maria,160,3,2,2,0,1,1,1,0,0.0,7499000
6126,2,Santa Paula,84,3,2,2,0,1,1,0,1,0.0,750000
6127,2,Nova Gerty,140,2,2,2,0,0,1,0,0,0.0,500000
6128,2,Cerâmica,56,2,1,1,0,1,1,1,1,0.0,459000
6129,2,Cerâmica,68,2,2,2,1,0,1,1,0,0.0,720000
6130,2,Santa Maria,64,2,1,1,0,1,1,1,1,0.0,390000
6131,2,Cerâmica,65,2,2,2,0,1,1,1,1,0.0,430000
6132,2,Jardim Sao Caetano,80,3,1,1,0,0,1,0,0,0.0,495000
6133,2,Olímpico,264,3,2,2,0,1,1,1,1,0.0,1980000
6134,2,Santo Antônio,113,2,2,2,1,1,1,1,0,0.0,1130000
6135,2,Fundação,61,2,3,3,0,0,1,1,1,0.0,331000
6136,2,Cerâmica,90,2,1,1,1,1,0,0,0,0.0,990000
6137,2,Santa Paula,106,3,1,1,0,1,1,1,1,0.0,550000
6138,2,Cerâmica,68,2,1,1,1,0,1,1,0,0.0,6498000
6139,2,Barcelona,68,2,2,2,0,1,1,1,1,0.0,450000
6140,2,Barcelona,67,2,1,1,1,0,0,1,1,0.0,455000
6141,2,Barcelona,88,3,2,2,0,1,1,1,1,0.0,450000
6142,2,Santo Antônio,62,2,2,2,1,1,1,1,0,0.0,475000
6143,2,Mauá,79,3,3,3,0,1,1,1,1,0.0,495000
6144,2,Centro,150,4, -- , -- ,0,0,0,0,0,0.0,630000
6145,2,Osvaldo Cruz,61,2,2,2,1,1,0,1,1,0.0,510000
6146,2,Santa Maria,76,2,4,4,0,0,1,0,0,0.0,4199000
6147,2,Boa Vista,79,3,1,1,0,0,0,0,0,0.0,700000
6148,2,Olímpico,55,2,4,4,0,1,1,1,1,0.0,2969000
6149,2,Santa Paula,174,3,3,3,0,1,1,1,1,0.0,990000
6150,2,Boa Vista,65,2,3,3,0,1,1,1,1,0.0,365000
6151,2,Olímpico,90,2,2,2,0,1,1,1,1,0.0,850000
6152,2,Santa Paula,90,3,2,2,0,0,1,1,0,0.0,650000
6153,2,Santa Paula,180,3,1,1,0,1,1,1,1,0.0,1200000
6154,2,Santa Maria,67,3,2,2,1,1,1,1,0,0.0,240000
6155,2,Barcelona,65,2,1,1,1,1,1,1,0,0.0,435000
6156,2,Olímpico,70,2,2,2,0,1,1,0,1,0.0,395000
6157,2,Santa Maria,75,2,2,2,0,1,1,1,0,0.0,460000
6158,2,Santa Maria,160,3,1,1,0,1,1,0,1,0.0,7499000
6159,2,Santa Paula,84,3,3,3,0,0,1,0,0,0.0,750000
6160,2,Nova Gerty,140,2,2,2,0,1,1,1,1,0.0,500000
6161,2,Cerâmica,56,2,1,1,0,1,1,1,1,0.0,459000
6162,2,Cerâmica,68,2,2,2,1,0,1,1,0,0.0,720000
6163,2,Santa Maria,64,2,2,2,0,1,1,1,1,0.0,390000
6164,2,Cerâmica,65,2, -- , -- ,0,1,1,1,1,0.0,430000
6165,2,Jardim Sao Caetano,80,3,1,1,0,0,1,0,0,0.0,495000
6166,2,Olímpico,264,3,1,1,0,1,1,1,1,0.0,1980000
6167,2,Santo Antônio,113,2,3,3,1,1,1,1,0,0.0,1130000
6168,2,Fundação,61,2,1,1,0,0,1,1,1,0.0,331000
6169,2,Cerâmica,90,2,3,3,0,1,1,1,1,0.0,990000
6170,2,Santa Paula,106,3,3,3,1,1,0,0,0,0.0,550000
6171,2,Cerâmica,68,2,2,2,0,1,1,1,1,0.0,6498000
6172,2,Barcelona,68,2,1,1,1,0,1,1,0,0.0,450000
6173,2,Barcelona,67,2,2,2,0,1,1,1,1,0.0,455000
6174,2,Barcelona,88,3,1,1,1,0,0,1,1,0.0,450000
6175,2,Santo Antônio,62,2,1,1,0,1,1,1,1,0.0,475000
6176,2,Mauá,79,3,1,1,1,1,1,1,0,0.0,495000
6177,2,Centro,150,4,1,1,0,1,1,1,1,0.0,630000
6178,2,Osvaldo Cruz,61,2,2,2,1,0,0,1,1,0.0,510000
6179,2,Santa Maria,76,2,3,3,1,1,0,1,1,0.0,4199000
6180,2,Boa Vista,79,3,2,2,0,0,1,0,0,0.0,700000
6181,2,Olímpico,55,2,3,3,0,0,0,0,0,0.0,2969000
6182,2,Santa Paula,174,3,1,1,0,0,1,1,0,0.0,990000
6183,2,Boa Vista,65,2,3,3,0,1,1,1,1,0.0,365000
6184,2,Olímpico,90,2,3,3,0,1,1,1,1,0.0,850000
6185,2,Santa Paula,90,3,3,3,1,1,1,1,0,0.0,650000
6186,2,Santa Paula,180,3,5,5,1,1,1,1,0,0.0,1200000
6187,2,Santa Maria,67,3,3,3,0,1,1,0,1,0.0,240000
6188,2,Barcelona,65,2,3,3,0,1,1,1,1,0.0,435000
6189,2,Olímpico,70,2,1,1,0,1,1,1,0,0.0,395000
